Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-10633,2024-08-15,Customer 031,Corporate,West,Rajasthan,Office Supplies,Art,Pens,9,0.0,25005.96,6918.05
ORD-10634,2024-07-23,Customer 200,Corporate,West,Gujarat,Office Supplies,Storage,Storage Box,1,0.15,221.86,34.92
ORD-10635,2026-04-16,Customer 126,Home Office,South,Tamil Nadu,Office Supplies,Paper,Notebook,7,0.0,17419.71,2173.77
ORD-10636,2026-07-29,Customer 097,Home Office,Central,Chhattisgarh,Office Supplies,Art,Markers,9,0.05,3190.09,312.91
ORD-10637,2025-04-16,Customer 190,Home Office,East,Odisha,Office Supplies,Paper,A4 Paper,10,0.05,3050.26,139.08
ORD-10638,2024-12-24,Customer 015,Home Office,North,Haryana,Office Supplies,Storage,File Cabinet,7,0.05,11911.48,813.49
ORD-10639,2024-11-08,Customer 079,Consumer,South,Karnataka,Technology,Accessories,Keyboard,10,0.2,4129.68,-233.0
ORD-10640,2026-04-20,Customer 108,Corporate,East,West Bengal,Technology,Accessories,Keyboard,1,0.1,2122.61,264.26
ORD-10641,2026-03-25,Customer 026,Corporate,North,Haryana,Office Supplies,Art,Markers,6,0.1,10534.91,380.01
ORD-10642,2026-06-11,Customer 158,Corporate,North,Haryana,Furniture,Chairs,Ergonomic Chair,8,0.2,16406.85,692.93
ORD-10643,2024-08-21,Customer 147,Corporate,East,Odisha,Technology,Laptops,Gaming Laptop,9,0.05,9823.86,-617.81
ORD-10644,2024-08-16,Customer 136,Corporate,South,Telangana,Furniture,Chairs,Office Chair,10,0.0,17505.1,2169.13
ORD-10645,2024-01-25,Customer 081,Consumer,West,Maharashtra,Office Supplies,Paper,Notebook,9,0.1,32725.78,5198.31
ORD-10646,2025-11-06,Customer 133,Consumer,West,Gujarat,Office Supplies,Art,Pens,9,0.0,8864.46,1294.42
ORD-10647,2024-07-16,Customer 158,Corporate,Central,Chhattisgarh,Technology,Accessories,Mouse,8,0.2,9042.5,1010.76
ORD-10648,2025-02-12,Customer 196,Corporate,Central,Madhya Pradesh,Furniture,Chairs,Ergonomic Chair,8,0.0,6591.52,1243.93
ORD-10649,2024-12-02,Customer 066,Home Office,West,Gujarat,Office Supplies,Paper,A4 Paper,7,0.05,9363.07,1428.57
ORD-10650,2024-10-12,Customer 080,Corporate,Central,Madhya Pradesh,Office Supplies,Paper,A4 Paper,3,0.0,3121.17,645.88
ORD-10651,2026-06-04,Customer 203,Corporate,West,Rajasthan,Office Supplies,Storage,File Cabinet,4,0.0,3523.44,-244.91
ORD-10652,2024-03-12,Customer 077,Consumer,Central,Madhya Pradesh,Furniture,Chairs,Ergonomic Chair,1,0.0,371.1,12.25
ORD-10653,2026-03-02,Customer 061,Consumer,West,Gujarat,Furniture,Bookcases,Wooden Bookcase,7,0.2,26440.34,5906.51
ORD-10654,2024-10-12,Customer 198,Corporate,Central,Madhya Pradesh,Furniture,Bookcases,Metal Bookcase,8,0.0,35474.96,4822.31
ORD-10655,2024-12-25,Customer 071,Corporate,East,Bihar,Furniture,Tables,Study Table,7,0.0,8177.68,-138.57
ORD-10656,2025-10-18,Customer 109,Corporate,West,Gujarat,Furniture,Chairs,Ergonomic Chair,9,0.0,17424.45,591.32
ORD-10657,2025-06-05,Customer 156,Consumer,South,Tamil Nadu,Technology,Laptops,Business Laptop,6,0.0,24748.14,3770.21
ORD-10658,2025-02-13,Customer 093,Home Office,North,Haryana,Furniture,Chairs,Ergonomic Chair,9,0.2,14291.86,3788.12
ORD-10659,2025-11-26,Customer 066,Corporate,North,Haryana,Technology,Laptops,Business Laptop,1,0.1,4102.17,1041.55
ORD-10660,2026-05-13,Customer 009,Corporate,North,Delhi,Office Supplies,Paper,A4 Paper,8,0.2,20439.23,1354.38
ORD-10661,2025-07-03,Customer 179,Corporate,North,Punjab,Office Supplies,Art,Pens,6,0.0,21691.14,4702.3
ORD-10662,2024-12-05,Customer 048,Home Office,Central,Madhya Pradesh,Office Supplies,Storage,Storage Box,8,0.0,28052.24,4232.92
ORD-10663,2024-01-29,Customer 029,Consumer,West,Rajasthan,Technology,Phones,Feature Phone,4,0.05,12078.87,1537.54
ORD-10664,2024-04-28,Customer 189,Consumer,South,Telangana,Furniture,Bookcases,Wooden Bookcase,10,0.05,32871.81,2713.12
ORD-10665,2026-06-17,Customer 101,Corporate,East,West Bengal,Furniture,Bookcases,Metal Bookcase,5,0.1,4830.53,252.81
ORD-10666,2024-09-24,Customer 219,Consumer,Central,Madhya Pradesh,Technology,Phones,Smartphone,2,0.0,9746.46,138.81
ORD-10667,2024-07-01,Customer 146,Consumer,North,Punjab,Furniture,Tables,Conference Table,3,0.05,1528.74,-28.67
ORD-10668,2025-08-17,Customer 209,Corporate,North,Haryana,Furniture,Tables,Conference Table,8,0.2,4356.54,-29.92
ORD-10669,2024-09-28,Customer 211,Corporate,East,Bihar,Office Supplies,Storage,File Cabinet,7,0.15,25561.5,-61.25
ORD-10670,2024-02-09,Customer 116,Consumer,South,Tamil Nadu,Technology,Laptops,Gaming Laptop,1,0.05,1445.85,6.9
ORD-10671,2024-04-21,Customer 178,Corporate,East,Bihar,Furniture,Bookcases,Metal Bookcase,2,0.0,301.14,70.38
ORD-10672,2025-09-02,Customer 014,Corporate,South,Telangana,Office Supplies,Art,Pens,10,0.0,13555.1,1633.66
ORD-10673,2025-03-20,Customer 102,Home Office,South,Tamil Nadu,Office Supplies,Art,Markers,1,0.15,1141.48,65.22
ORD-10674,2024-12-19,Customer 120,Consumer,East,West Bengal,Furniture,Chairs,Office Chair,5,0.1,4195.57,1069.53
ORD-10675,2026-01-16,Customer 033,Corporate,North,Punjab,Furniture,Bookcases,Metal Bookcase,3,0.05,3921.57,-251.38
ORD-10676,2026-03-16,Customer 112,Consumer,East,Bihar,Office Supplies,Storage,Storage Box,5,0.05,14740.96,1564.17
ORD-10677,2024-11-17,Customer 010,Corporate,East,Bihar,Office Supplies,Paper,Notebook,1,0.0,1025.71,2.82
ORD-10678,2025-03-22,Customer 092,Home Office,East,West Bengal,Furniture,Tables,Conference Table,2,0.1,8957.68,-585.07
ORD-10679,2025-09-12,Customer 073,Consumer,Central,Chhattisgarh,Office Supplies,Storage,File Cabinet,3,0.0,2117.73,-14.1
ORD-10680,2025-06-07,Customer 147,Consumer,South,Telangana,Furniture,Tables,Study Table,10,0.0,49902.2,5457.58
ORD-10681,2024-04-28,Customer 032,Corporate,West,Maharashtra,Technology,Laptops,Gaming Laptop,6,0.2,1090.61,298.04
ORD-10682,2025-01-29,Customer 117,Home Office,East,Bihar,Technology,Laptops,Gaming Laptop,1,0.2,397.77,62.62
ORD-10683,2026-07-10,Customer 188,Home Office,East,Bihar,Furniture,Chairs,Ergonomic Chair,1,0.1,2983.72,110.31
ORD-10684,2025-08-13,Customer 155,Corporate,Central,Madhya Pradesh,Technology,Phones,Feature Phone,6,0.2,19252.42,-1050.01
ORD-10685,2024-07-13,Customer 200,Corporate,North,Punjab,Office Supplies,Paper,A4 Paper,7,0.0,3759.14,-80.23
ORD-10686,2024-09-17,Customer 080,Home Office,East,Bihar,Furniture,Chairs,Office Chair,5,0.1,11273.13,2084.63
ORD-10687,2024-02-15,Customer 100,Corporate,Central,Madhya Pradesh,Office Supplies,Art,Markers,6,0.1,14104.8,1133.45
ORD-10688,2025-12-26,Customer 162,Corporate,East,Bihar,Furniture,Tables,Study Table,7,0.15,24239.53,-312.98
ORD-10689,2025-03-22,Customer 127,Home Office,North,Delhi,Furniture,Tables,Conference Table,4,0.2,10474.53,-253.22
ORD-10690,2024-01-02,Customer 033,Home Office,Central,Madhya Pradesh,Office Supplies,Storage,Storage Box,2,0.1,8181.58,230.24
ORD-10691,2025-06-16,Customer 132,Consumer,East,West Bengal,Furniture,Tables,Conference Table,10,0.0,3338.7,835.44
ORD-10692,2026-08-05,Customer 021,Home Office,Central,Chhattisgarh,Office Supplies,Paper,Notebook,10,0.05,38786.98,455.73
ORD-10693,2026-04-05,Customer 107,Home Office,North,Delhi,Furniture,Bookcases,Metal Bookcase,3,0.1,10671.13,-679.82
ORD-10694,2025-07-05,Customer 208,Consumer,East,Odisha,Furniture,Bookcases,Metal Bookcase,8,0.05,23990.69,1028.73
ORD-10695,2025-12-04,Customer 005,Consumer,South,Karnataka,Technology,Accessories,Mouse,5,0.0,21854.6,1664.61
ORD-10696,2026-01-06,Customer 155,Home Office,West,Maharashtra,Technology,Phones,Feature Phone,8,0.2,22335.04,5978.85
ORD-10697,2026-01-29,Customer 004,Consumer,West,Gujarat,Furniture,Bookcases,Metal Bookcase,7,0.0,28299.18,-989.56
ORD-10698,2026-01-24,Customer 112,Home Office,North,Delhi,Furniture,Chairs,Office Chair,4,0.0,9829.88,1512.88
ORD-10699,2025-11-17,Customer 040,Home Office,Central,Madhya Pradesh,Technology,Laptops,Business Laptop,3,0.0,7267.65,-276.71
ORD-10700,2024-07-20,Customer 214,Corporate,West,Gujarat,Office Supplies,Paper,Notebook,10,0.05,12244.45,1530.49
ORD-10701,2025-01-07,Customer 188,Home Office,North,Punjab,Technology,Phones,Feature Phone,7,0.2,23846.03,3059.88
ORD-10702,2025-03-17,Customer 210,Corporate,East,West Bengal,Office Supplies,Storage,Storage Box,9,0.15,22920.09,5883.61
ORD-10703,2024-03-12,Customer 166,Corporate,South,Telangana,Technology,Accessories,Headphones,7,0.15,17400.06,-994.17
ORD-10704,2025-11-11,Customer 186,Consumer,West,Maharashtra,Office Supplies,Art,Pens,8,0.0,28142.56,-616.88
ORD-10705,2026-07-31,Customer 219,Home Office,West,Gujarat,Office Supplies,Paper,A4 Paper,10,0.05,43267.18,10895.75
ORD-10706,2024-12-04,Customer 093,Corporate,West,Maharashtra,Office Supplies,Art,Pens,7,0.2,23419.76,3627.72
ORD-10707,2025-09-30,Customer 126,Consumer,South,Telangana,Technology,Laptops,Gaming Laptop,8,0.0,5860.56,-139.05
ORD-10708,2024-11-17,Customer 067,Corporate,West,Gujarat,Office Supplies,Paper,A4 Paper,9,0.0,2974.86,146.25
ORD-10709,2025-11-10,Customer 144,Consumer,South,Karnataka,Furniture,Chairs,Office Chair,6,0.15,11271.2,18.13
ORD-10710,2026-05-18,Customer 132,Home Office,West,Gujarat,Office Supplies,Storage,File Cabinet,9,0.0,12696.39,2884.96
ORD-10711,2024-05-07,Customer 220,Consumer,North,Haryana,Technology,Laptops,Business Laptop,2,0.15,8288.91,1156.1
ORD-10712,2026-01-07,Customer 075,Home Office,Central,Madhya Pradesh,Furniture,Chairs,Office Chair,2,0.05,8297.79,-194.73
ORD-10713,2026-07-10,Customer 032,Consumer,West,Rajasthan,Office Supplies,Art,Markers,3,0.05,9321.67,2003.21
ORD-10714,2024-11-03,Customer 096,Home Office,West,Gujarat,Technology,Phones,Feature Phone,6,0.0,9030.72,-445.36
ORD-10715,2025-06-03,Customer 059,Consumer,West,Gujarat,Furniture,Bookcases,Wooden Bookcase,3,0.15,9666.31,694.23
ORD-10716,2024-11-12,Customer 133,Consumer,West,Gujarat,Office Supplies,Storage,Storage Box,1,0.0,2268.64,404.6
ORD-10717,2025-11-13,Customer 165,Consumer,North,Punjab,Office Supplies,Storage,File Cabinet,7,0.0,2808.33,442.77
ORD-10718,2025-02-22,Customer 078,Home Office,Central,Madhya Pradesh,Furniture,Bookcases,Metal Bookcase,7,0.2,11590.94,1996.94
ORD-10719,2024-11-30,Customer 160,Home Office,East,Odisha,Technology,Laptops,Gaming Laptop,7,0.0,16004.31,3833.49
ORD-10720,2025-02-16,Customer 086,Corporate,West,Rajasthan,Office Supplies,Art,Pens,4,0.0,17667.12,-1178.23
ORD-10721,2025-12-14,Customer 194,Home Office,South,Telangana,Furniture,Tables,Study Table,2,0.05,4953.66,533.41
ORD-10722,2024-10-29,Customer 130,Consumer,South,Karnataka,Technology,Accessories,Mouse,5,0.05,6092.16,1105.99
ORD-10723,2025-07-21,Customer 115,Corporate,North,Punjab,Office Supplies,Art,Pens,2,0.2,534.22,138.3
ORD-10724,2024-05-10,Customer 217,Home Office,Central,Madhya Pradesh,Office Supplies,Storage,File Cabinet,10,0.2,22971.44,3665.95
ORD-10725,2024-07-15,Customer 133,Home Office,South,Tamil Nadu,Office Supplies,Storage,File Cabinet,7,0.0,18524.59,-780.22
ORD-10726,2025-03-06,Customer 109,Consumer,South,Tamil Nadu,Office Supplies,Paper,A4 Paper,7,0.0,29115.38,-1362.32
ORD-10727,2025-11-11,Customer 102,Corporate,West,Maharashtra,Office Supplies,Paper,Notebook,9,0.15,15862.2,1694.4
ORD-10728,2025-01-23,Customer 037,Home Office,Central,Chhattisgarh,Furniture,Tables,Conference Table,8,0.1,26534.95,5746.73
ORD-10729,2025-11-24,Customer 117,Corporate,South,Tamil Nadu,Furniture,Tables,Study Table,9,0.0,38970.27,6625.31
ORD-10730,2026-02-05,Customer 095,Home Office,North,Haryana,Technology,Accessories,Keyboard,2,0.1,5486.11,-220.97
ORD-10731,2026-07-13,Customer 125,Consumer,East,West Bengal,Furniture,Chairs,Office Chair,6,0.05,9086.54,265.09
ORD-10732,2024-06-27,Customer 190,Corporate,South,Karnataka,Furniture,Tables,Study Table,5,0.0,22281.9,-314.0
ORD-10733,2025-09-22,Customer 116,Corporate,North,Delhi,Furniture,Tables,Study Table,1,0.15,1824.2,57.45
ORD-10734,2025-08-05,Customer 171,Corporate,West,Gujarat,Furniture,Bookcases,Wooden Bookcase,3,0.1,6948.02,1349.34
ORD-10735,2024-11-04,Customer 012,Home Office,South,Telangana,Office Supplies,Paper,Notebook,7,0.1,7817.23,328.63
ORD-10736,2025-02-19,Customer 198,Home Office,West,Rajasthan,Office Supplies,Art,Markers,3,0.15,9091.57,1335.0
ORD-10737,2025-07-15,Customer 014,Home Office,East,Bihar,Furniture,Chairs,Office Chair,4,0.15,16253.09,2075.0
ORD-10738,2026-05-03,Customer 005,Corporate,Central,Madhya Pradesh,Office Supplies,Art,Markers,2,0.15,5653.26,-86.45
ORD-10739,2024-01-01,Customer 151,Consumer,South,Karnataka,Furniture,Bookcases,Metal Bookcase,2,0.15,6891.65,243.66
ORD-10740,2024-11-07,Customer 066,Consumer,West,Maharashtra,Office Supplies,Storage,File Cabinet,7,0.15,1296.39,44.41
ORD-10741,2024-10-20,Customer 105,Home Office,North,Delhi,Furniture,Chairs,Ergonomic Chair,3,0.0,2985.24,-73.07
ORD-10742,2024-08-03,Customer 082,Consumer,South,Karnataka,Furniture,Tables,Study Table,1,0.05,3415.41,206.22
ORD-10743,2025-03-16,Customer 127,Home Office,West,Gujarat,Office Supplies,Storage,File Cabinet,1,0.15,928.66,121.63
ORD-10744,2026-03-15,Customer 008,Corporate,Central,Chhattisgarh,Technology,Laptops,Gaming Laptop,6,0.1,12839.26,-724.58
ORD-10745,2025-08-16,Customer 078,Home Office,South,Karnataka,Office Supplies,Art,Markers,4,0.2,12283.49,2489.58
ORD-10746,2025-09-13,Customer 044,Consumer,West,Gujarat,Technology,Accessories,Mouse,4,0.0,15744.48,856.34
ORD-10747,2025-11-01,Customer 043,Consumer,Central,Chhattisgarh,Furniture,Tables,Study Table,1,0.15,3469.66,83.72
ORD-10748,2024-11-25,Customer 216,Home Office,North,Punjab,Office Supplies,Art,Pens,7,0.2,27979.22,-95.37
ORD-10749,2025-04-21,Customer 032,Consumer,East,West Bengal,Technology,Accessories,Mouse,10,0.0,4426.8,275.83
ORD-10750,2025-03-28,Customer 063,Home Office,Central,Chhattisgarh,Office Supplies,Paper,Notebook,6,0.2,15419.18,1279.46
ORD-10751,2025-03-28,Customer 001,Home Office,East,Odisha,Technology,Laptops,Business Laptop,1,0.0,4578.69,699.26
ORD-10752,2025-11-22,Customer 196,Corporate,West,Maharashtra,Technology,Accessories,Headphones,7,0.2,15810.87,2738.25
ORD-10753,2024-08-06,Customer 032,Corporate,Central,Madhya Pradesh,Furniture,Bookcases,Wooden Bookcase,9,0.2,1811.81,145.42
ORD-10754,2025-06-07,Customer 114,Consumer,West,Rajasthan,Office Supplies,Storage,File Cabinet,1,0.05,675.77,173.71
ORD-10755,2025-04-29,Customer 207,Home Office,South,Telangana,Technology,Laptops,Business Laptop,4,0.15,1838.86,266.79
ORD-10756,2026-03-23,Customer 054,Consumer,South,Karnataka,Office Supplies,Storage,File Cabinet,5,0.2,10059.64,1755.49
ORD-10757,2026-07-11,Customer 169,Home Office,South,Telangana,Office Supplies,Paper,Notebook,10,0.0,25516.0,3027.29
ORD-10758,2026-03-26,Customer 134,Home Office,Central,Madhya Pradesh,Technology,Accessories,Headphones,2,0.15,1231.5,280.75
ORD-10759,2026-01-23,Customer 165,Home Office,East,West Bengal,Furniture,Chairs,Ergonomic Chair,9,0.0,39844.8,10265.64
ORD-10760,2024-06-22,Customer 133,Consumer,North,Punjab,Office Supplies,Storage,Storage Box,2,0.1,6179.13,608.07
ORD-10761,2025-11-05,Customer 147,Consumer,South,Karnataka,Office Supplies,Storage,Storage Box,6,0.0,751.68,30.44
ORD-10762,2024-03-27,Customer 161,Consumer,South,Telangana,Office Supplies,Paper,A4 Paper,4,0.05,3442.65,-197.53
ORD-10763,2024-10-17,Customer 088,Consumer,North,Punjab,Office Supplies,Paper,Notebook,5,0.1,5899.73,34.27
ORD-10764,2025-06-11,Customer 016,Consumer,East,Bihar,Technology,Phones,Feature Phone,2,0.15,5379.16,-188.61
ORD-10765,2025-11-10,Customer 157,Home Office,West,Gujarat,Furniture,Chairs,Office Chair,1,0.1,4143.3,-249.74
ORD-10766,2025-10-10,Customer 159,Corporate,West,Maharashtra,Technology,Accessories,Headphones,9,0.1,2881.98,186.19
ORD-10767,2025-09-26,Customer 159,Consumer,South,Telangana,Furniture,Bookcases,Wooden Bookcase,8,0.1,14264.71,3377.57
ORD-10768,2024-12-09,Customer 004,Home Office,East,Bihar,Furniture,Chairs,Ergonomic Chair,9,0.0,15373.35,-632.12
ORD-10769,2024-04-05,Customer 159,Corporate,North,Haryana,Technology,Accessories,Headphones,9,0.1,10981.98,1024.66
ORD-10770,2026-04-18,Customer 167,Corporate,South,Karnataka,Technology,Phones,Smartphone,3,0.1,4393.36,460.1
ORD-10771,2026-02-08,Customer 003,Home Office,East,Bihar,Furniture,Chairs,Office Chair,8,0.05,12255.0,303.72
ORD-10772,2024-08-28,Customer 052,Consumer,Central,Madhya Pradesh,Technology,Phones,Smartphone,7,0.0,12492.9,1881.43
ORD-10773,2025-11-19,Customer 086,Home Office,East,West Bengal,Furniture,Tables,Conference Table,10,0.15,29689.06,3675.35
ORD-10774,2024-11-13,Customer 001,Home Office,East,Odisha,Office Supplies,Paper,A4 Paper,8,0.0,35143.36,3462.85
ORD-10775,2024-08-18,Customer 097,Consumer,South,Telangana,Technology,Laptops,Gaming Laptop,4,0.05,9331.51,1965.38
ORD-10776,2026-04-05,Customer 075,Corporate,West,Maharashtra,Technology,Laptops,Gaming Laptop,2,0.15,3151.19,-121.42
ORD-10777,2024-07-22,Customer 068,Home Office,South,Telangana,Furniture,Tables,Study Table,1,0.05,1021.91,-17.69
ORD-10778,2024-05-30,Customer 006,Home Office,South,Tamil Nadu,Furniture,Chairs,Office Chair,4,0.05,780.18,193.35
ORD-10779,2024-01-26,Customer 096,Home Office,South,Tamil Nadu,Furniture,Chairs,Ergonomic Chair,4,0.0,6379.4,338.56
ORD-10780,2024-02-17,Customer 050,Home Office,South,Telangana,Furniture,Tables,Study Table,2,0.0,1615.44,333.04
ORD-10781,2024-09-07,Customer 219,Home Office,West,Rajasthan,Office Supplies,Storage,Storage Box,4,0.15,15684.1,2061.48
ORD-10782,2025-05-01,Customer 126,Consumer,East,West Bengal,Office Supplies,Paper,A4 Paper,5,0.15,18602.12,4996.87
ORD-10783,2025-09-17,Customer 096,Corporate,North,Punjab,Furniture,Bookcases,Wooden Bookcase,3,0.2,6221.3,1184.59
ORD-10784,2026-05-20,Customer 122,Corporate,Central,Chhattisgarh,Technology,Laptops,Business Laptop,9,0.2,25222.32,6660.48
ORD-10785,2026-02-25,Customer 061,Corporate,Central,Chhattisgarh,Furniture,Bookcases,Wooden Bookcase,4,0.0,4702.72,389.14
ORD-10786,2024-03-15,Customer 022,Corporate,South,Tamil Nadu,Office Supplies,Storage,File Cabinet,6,0.0,8083.14,-255.76
ORD-10787,2025-04-11,Customer 120,Corporate,West,Rajasthan,Office Supplies,Paper,A4 Paper,8,0.05,19836.61,1455.94
ORD-10788,2025-02-28,Customer 166,Consumer,West,Gujarat,Office Supplies,Storage,Storage Box,7,0.1,1393.06,5.8
ORD-10789,2026-06-26,Customer 093,Consumer,East,West Bengal,Office Supplies,Art,Markers,5,0.0,23201.85,-865.62
ORD-10790,2025-10-06,Customer 049,Home Office,Central,Madhya Pradesh,Office Supplies,Paper,Notebook,5,0.2,6333.24,1420.93
ORD-10791,2025-08-12,Customer 201,Corporate,Central,Madhya Pradesh,Furniture,Bookcases,Metal Bookcase,1,0.05,3679.7,794.93
ORD-10792,2024-07-18,Customer 059,Consumer,West,Rajasthan,Furniture,Chairs,Ergonomic Chair,9,0.0,44527.05,10311.03
ORD-10793,2026-01-05,Customer 088,Consumer,South,Tamil Nadu,Technology,Accessories,Mouse,9,0.2,27448.85,5851.63
ORD-10794,2025-12-14,Customer 036,Home Office,East,West Bengal,Office Supplies,Art,Pens,4,0.15,7648.44,-528.99
ORD-10795,2025-01-28,Customer 193,Corporate,South,Tamil Nadu,Furniture,Chairs,Ergonomic Chair,6,0.1,9531.7,698.28
ORD-10796,2025-05-21,Customer 085,Home Office,Central,Chhattisgarh,Office Supplies,Art,Markers,10,0.0,39482.5,-974.08
ORD-10797,2025-02-13,Customer 085,Home Office,Central,Chhattisgarh,Office Supplies,Paper,Notebook,2,0.0,5438.0,494.42
ORD-10798,2024-09-06,Customer 177,Home Office,West,Rajasthan,Office Supplies,Paper,A4 Paper,2,0.0,6813.88,-466.47
ORD-10799,2024-05-31,Customer 135,Consumer,West,Maharashtra,Technology,Phones,Smartphone,7,0.0,10434.97,258.77
ORD-10800,2025-11-02,Customer 029,Consumer,West,Maharashtra,Office Supplies,Art,Markers,3,0.1,4593.19,279.26
ORD-10801,2025-12-05,Customer 053,Corporate,Central,Chhattisgarh,Office Supplies,Art,Markers,7,0.0,33459.79,-1111.68
ORD-10802,2024-01-06,Customer 129,Home Office,West,Rajasthan,Furniture,Tables,Study Table,10,0.05,27720.52,3645.17
ORD-10803,2026-07-03,Customer 064,Home Office,West,Gujarat,Technology,Phones,Smartphone,8,0.1,2976.84,410.05
ORD-10804,2026-02-07,Customer 117,Corporate,East,Bihar,Office Supplies,Storage,Storage Box,10,0.0,2915.2,68.94
ORD-10805,2026-05-31,Customer 118,Corporate,East,Odisha,Furniture,Chairs,Ergonomic Chair,4,0.15,3331.76,612.94
ORD-10806,2026-02-27,Customer 161,Home Office,South,Telangana,Furniture,Chairs,Ergonomic Chair,1,0.0,1274.51,23.65
ORD-10807,2026-06-25,Customer 142,Consumer,East,Bihar,Technology,Accessories,Mouse,4,0.1,16390.12,4544.33
ORD-10808,2024-04-19,Customer 012,Corporate,East,West Bengal,Technology,Accessories,Keyboard,7,0.05,15358.77,-82.11
ORD-10809,2026-03-08,Customer 102,Consumer,North,Delhi,Furniture,Bookcases,Metal Bookcase,7,0.1,11238.7,2563.3
ORD-10810,2025-03-11,Customer 018,Consumer,North,Punjab,Technology,Accessories,Headphones,6,0.1,18276.03,1727.33
ORD-10811,2024-08-12,Customer 005,Home Office,Central,Madhya Pradesh,Furniture,Tables,Study Table,8,0.0,32960.72,-612.67
ORD-10812,2024-06-29,Customer 040,Corporate,North,Delhi,Office Supplies,Paper,Notebook,3,0.0,1440.51,236.04
ORD-10813,2026-04-03,Customer 163,Home Office,East,West Bengal,Technology,Accessories,Headphones,9,0.2,8346.38,-524.22
ORD-10814,2025-12-13,Customer 197,Consumer,North,Punjab,Furniture,Tables,Conference Table,1,0.0,3031.21,600.38
ORD-10815,2025-06-14,Customer 050,Home Office,South,Tamil Nadu,Technology,Phones,Smartphone,1,0.0,2166.25,89.6
ORD-10816,2025-04-20,Customer 084,Corporate,North,Delhi,Technology,Accessories,Headphones,3,0.15,804.93,-33.19
ORD-10817,2024-02-21,Customer 083,Consumer,Central,Madhya Pradesh,Furniture,Chairs,Ergonomic Chair,7,0.0,4843.58,-202.86
ORD-10818,2025-07-24,Customer 209,Corporate,North,Punjab,Furniture,Tables,Study Table,7,0.0,7997.92,-449.76
ORD-10819,2024-09-12,Customer 027,Home Office,Central,Chhattisgarh,Technology,Phones,Smartphone,7,0.15,9386.24,937.19
ORD-10820,2026-07-28,Customer 045,Home Office,Central,Madhya Pradesh,Office Supplies,Paper,Notebook,7,0.2,19161.58,-615.94
ORD-10821,2026-05-18,Customer 131,Home Office,East,Bihar,Office Supplies,Paper,Notebook,1,0.15,2619.54,213.78
ORD-10822,2024-05-04,Customer 189,Corporate,South,Telangana,Furniture,Bookcases,Wooden Bookcase,4,0.0,815.8,25.44
ORD-10823,2025-04-12,Customer 053,Home Office,South,Telangana,Technology,Phones,Smartphone,6,0.0,15262.56,-387.65
ORD-10824,2024-05-16,Customer 195,Consumer,North,Delhi,Furniture,Bookcases,Metal Bookcase,6,0.05,4320.09,655.34
ORD-10825,2026-03-31,Customer 053,Home Office,Central,Chhattisgarh,Furniture,Tables,Study Table,4,0.05,16149.92,700.62
ORD-10826,2025-04-20,Customer 047,Corporate,North,Haryana,Technology,Accessories,Mouse,4,0.1,11086.24,1194.32
ORD-10827,2025-11-14,Customer 033,Consumer,North,Delhi,Office Supplies,Paper,A4 Paper,1,0.0,3208.4,827.06
ORD-10828,2025-06-27,Customer 043,Home Office,South,Telangana,Furniture,Chairs,Office Chair,9,0.2,3477.67,306.55
ORD-10829,2025-07-26,Customer 052,Corporate,South,Karnataka,Office Supplies,Paper,A4 Paper,5,0.1,6742.03,1809.43
ORD-10830,2025-09-01,Customer 189,Corporate,West,Maharashtra,Office Supplies,Storage,Storage Box,3,0.1,6497.55,662.13
ORD-10831,2024-11-20,Customer 040,Home Office,South,Tamil Nadu,Technology,Laptops,Business Laptop,2,0.05,7254.98,974.1
ORD-10832,2026-02-12,Customer 019,Corporate,South,Tamil Nadu,Office Supplies,Storage,Storage Box,8,0.15,10117.11,1397.87
ORD-10833,2026-07-01,Customer 096,Corporate,South,Telangana,Office Supplies,Paper,A4 Paper,4,0.15,409.63,74.93
ORD-10834,2025-03-29,Customer 019,Corporate,West,Gujarat,Office Supplies,Art,Pens,7,0.2,13993.28,3855.26
ORD-10835,2025-09-19,Customer 193,Home Office,North,Delhi,Office Supplies,Art,Markers,4,0.05,14586.15,2883.06
ORD-10836,2026-04-14,Customer 063,Corporate,East,Bihar,Furniture,Tables,Conference Table,1,0.1,2960.5,547.22
ORD-10837,2026-01-06,Customer 038,Corporate,North,Punjab,Furniture,Bookcases,Wooden Bookcase,3,0.1,3727.4,968.88
ORD-10838,2026-07-02,Customer 099,Corporate,South,Telangana,Furniture,Bookcases,Wooden Bookcase,1,0.0,671.98,102.13
ORD-10839,2025-05-31,Customer 129,Home Office,Central,Madhya Pradesh,Furniture,Chairs,Ergonomic Chair,3,0.05,11872.44,2007.17
ORD-10840,2025-03-12,Customer 089,Consumer,West,Rajasthan,Office Supplies,Art,Pens,2,0.15,1080.25,215.63
ORD-10841,2026-04-30,Customer 001,Consumer,East,Bihar,Technology,Accessories,Keyboard,5,0.0,657.3,140.6
ORD-10842,2026-07-17,Customer 048,Home Office,North,Haryana,Office Supplies,Art,Pens,5,0.0,18459.55,-304.5
ORD-10843,2025-07-15,Customer 016,Home Office,South,Karnataka,Office Supplies,Paper,A4 Paper,8,0.0,23030.0,-303.31
